Time,mat_z_trans,map_z_trans,wmm_z_trans,cmm_z_trans,wmmcmm_z_trans,wetmon_z_trans,drymon_z_trans,wetdry_z_trans
228.7,,,,,,,,
228.8,,,,,,,,
228.9,,,,,,,,
229.0,,,,,,,,
229.1,,,,,,,,
229.2,,,,,,,,
229.3,,,,,,,,
229.4,,,,,,,,
229.5,,,,,,,,
229.6,,,,,,,,
229.7,,,,,,,,
229.8,,,,,,,,
229.9,,,,,,,,
230.0,,,,,,,,
230.1,,,,,,,,
230.2,,,,,,,,
230.3,,,,,,,,
230.4,,,,,,,,
230.5,,,,,,,,
230.6,,,,,,,,
230.7,,,,,,,,
230.8,,,,,,,,
230.9,,,,,,,,
231.0,,,,,,,,
231.1,,,,,,,,
231.2,,,,,,,,
231.3,,,,,,,,
231.4,,,,,,,,
231.5,,,,,,,,
231.6,,,,,,,,
231.7,,,,,,,,
231.8,,,,,,,,
231.9,,,,,,,,
232.0,,,,,,,,
232.1,,,,,,,,
232.2,,,,,,,,
232.3,,,,,,,,
232.4,,,,,,,,
232.5,,,,,,,,
232.6,,,,,,,,
232.7,,,,,,,,
232.8,,,,,,,,
232.9,,,,,,,,
233.0,,,,,,,,
233.1,,,,,,,,
233.2,,,,,,,,
233.3,,,,,,,,
233.4,,,,,,,,
233.5,,,,,,,,
233.6,,,,,,,,
233.7,,,,,,,,
233.8,,,,,,,,
233.9,,,,,,,,
234.0,,,,,,,,
234.1,,,,,,,,
234.2,,,,,,,,
234.3,,,,,,,,
234.4,,,,,,,,
234.5,,,,,,,,
234.6,,,,,,,,
234.7,,,,,,,,
234.8,,,,,,,,
234.9,,,,,,,,
235.0,,,,,,,,
235.1,,,,,,,,
235.2,,,,,,,,
235.3,,,,,,,,
235.4,,,,,,,,
235.5,,,,,,,,
235.6,,,,,,,,
235.7,,,,,,,,
235.8,,,,,,,,
235.9,,,,,,,,
236.0,,,,,,,,
236.1,,,,,,,,
236.2,,,,,,,,
236.3,,,,,,,,
236.4,,,,,,,,
236.5,,,,,,,,
236.6,,,,,,,,
236.7,,,,,,,,
236.8,,,,,,,,
236.9,,,,,,,,
237.0,0.0022328710336584,-0.4359039420566464,1.6618868743891786,-0.8598408723510258,1.4097125744960184,-0.6318549391049182,-0.8059886572865698,-0.2675946451216235
237.1,,,,,,,,
237.2,,,,,,,,
237.3,,,,,,,,
237.4,,,,,,,,
237.5,,,,,,,,
237.6,,,,,,,,
237.7,,,,,,,,
237.8,,,,,,,,
237.9,,,,,,,,
238.0,,,,,,,,
238.1,,,,,,,,
238.2,,,,,,,,
238.3,,,,,,,,
238.4,,,,,,,,
238.5,,,,,,,,
238.6,,,,,,,,
238.7,,,,,,,,
238.8,,,,,,,,
238.9,,,,,,,,
239.0,,,,,,,,
239.1,,,,,,,,
239.2,,,,,,,,
239.3,,,,,,,,
239.4,,,,,,,,
239.5,,,,,,,,
239.6,,,,,,,,
239.7,,,,,,,,
239.8,,,,,,,,
239.9,,,,,,,,
240.0,,,,,,,,
240.1,,,,,,,,
240.2,,,,,,,,
240.3,,,,,,,,
240.4,,,,,,,,
240.5,,,,,,,,
240.6,,,,,,,,
240.7,,,,,,,,
240.8,,,,,,,,
240.9,,,,,,,,
241.0,,,,,,,,
241.1,,,,,,,,
241.2,,,,,,,,
241.3,,,,,,,,
241.4,,,,,,,,
241.5,,,,,,,,
241.6,,,,,,,,
241.7,,,,,,,,
241.8,,,,,,,,
241.9,,,,,,,,
242.0,-0.8772023012767208,-0.0857895169229927,-0.2226676480130193,-0.7735688990039792,0.5332353431936053,-0.2046644832274921,0.4174693147340264,-0.580855739677032
242.1,,,,,,,,
242.2,,,,,,,,
242.3,,,,,,,,
242.4,,,,,,,,
242.5,,,,,,,,
242.6,,,,,,,,
242.7,,,,,,,,
242.8,,,,,,,,
242.9,,,,,,,,
243.0,,,,,,,,
243.1,,,,,,,,
243.2,,,,,,,,
243.3,,,,,,,,
243.4,,,,,,,,
243.5,,,,,,,,
243.6,,,,,,,,
243.7,,,,,,,,
243.8,,,,,,,,
243.9,,,,,,,,
244.0,,,,,,,,
244.1,,,,,,,,
244.2,,,,,,,,
244.3,,,,,,,,
244.4,,,,,,,,
244.5,,,,,,,,
244.6,,,,,,,,
244.7,,,,,,,,
244.8,,,,,,,,
244.9,,,,,,,,
245.0,,,,,,,,
245.1,,,,,,,,
245.2,,,,,,,,
245.3,,,,,,,,
245.4,,,,,,,,
245.5,,,,,,,,
245.6,,,,,,,,
245.7,,,,,,,,
245.8,,,,,,,,
245.9,,,,,,,,
246.0,,,,,,,,
246.1,,,,,,,,
246.2,,,,,,,,
246.3,,,,,,,,
246.4,,,,,,,,
246.5,,,,,,,,
246.6,,,,,,,,
246.7,,,,,,,,
246.8,,,,,,,,
246.9,,,,,,,,
247.0,,,,,,,,
247.1,,,,,,,,
247.2,-1.4749151317766784,-0.4840766207710338,-0.4431404956871368,-1.303851210779007,0.8697432611316019,-0.5564914637655674,-0.2160518287346022,-0.5953151426579848
247.3,,,,,,,,
247.4,,,,,,,,
247.5,,,,,,,,
247.6,,,,,,,,
247.7,,,,,,,,
247.8,,,,,,,,
247.9,,,,,,,,
248.0,,,,,,,,
248.1,,,,,,,,
248.2,,,,,,,,
248.3,,,,,,,,
248.4,,,,,,,,
248.5,,,,,,,,
248.6,,,,,,,,
248.7,,,,,,,,
248.8,,,,,,,,
248.9,,,,,,,,
249.0,,,,,,,,
249.1,,,,,,,,
249.2,,,,,,,,
249.3,,,,,,,,
249.4,,,,,,,,
249.5,,,,,,,,
249.6,,,,,,,,
249.7,,,,,,,,
249.8,,,,,,,,
249.9,,,,,,,,
250.0,,,,,,,,
250.1,,,,,,,,
250.2,,,,,,,,
250.3,,,,,,,,
250.4,,,,,,,,
250.5,,,,,,,,
250.6,,,,,,,,
250.7,,,,,,,,
250.8,,,,,,,,
250.9,,,,,,,,
251.0,,,,,,,,
251.1,,,,,,,,
251.2,-1.1927732849169188,-0.3925944547620824,1.0447621776701497,-1.6627882031773864,1.7980330909944382,-0.1941557158378825,-0.3443574478243515,-0.0118038656898602
251.3,,,,,,,,
251.4,,,,,,,,
251.5,,,,,,,,
251.6,,,,,,,,
251.7,,,,,,,,
251.8,,,,,,,,
251.9,,,,,,,,
251.902,-0.598438929194821,-0.7187278892695514,-1.8488660562729025,0.2653600174921175,-1.006712726548196,-0.7152334830038019,-0.1184127333575225,-0.881127436816191
252.0,,,,,,,,
252.1,,,,,,,,
252.2,,,,,,,,
252.3,,,,,,,,
252.4,,,,,,,,
252.5,,,,,,,,
252.6,,,,,,,,
252.7,,,,,,,,
252.8,,,,,,,,
252.9,,,,,,,,
253.0,,,,,,,,
253.1,,,,,,,,
253.2,,,,,,,,
253.3,,,,,,,,
253.4,,,,,,,,
253.5,,,,,,,,
253.6,,,,,,,,
253.7,,,,,,,,
253.8,,,,,,,,
253.9,,,,,,,,
254.0,,,,,,,,
254.1,,,,,,,,
254.14,-1.0135359971447486,-0.1050445288320102,1.0825169099487688,-1.4791532182390723,1.6649874124814572,-0.0637287355956491,0.0544013967350739,-0.1258149232728126
254.2,,,,,,,,
254.3,,,,,,,,
254.4,,,,,,,,
254.5,,,,,,,,
254.6,,,,,,,,
254.7,,,,,,,,
254.8,,,,,,,,
254.9,,,,,,,,
255.0,,,,,,,,
255.1,,,,,,,,
255.2,,,,,,,,
255.3,,,,,,,,
255.4,,,,,,,,
255.5,,,,,,,,
255.6,,,,,,,,
255.7,,,,,,,,
255.8,,,,,,,,
255.9,,,,,,,,
256.0,,,,,,,,
256.1,,,,,,,,
256.2,,,,,,,,
256.3,,,,,,,,
256.4,,,,,,,,
256.5,,,,,,,,
256.6,,,,,,,,
256.7,,,,,,,,
256.8,,,,,,,,
256.9,,,,,,,,
257.0,,,,,,,,
257.1,,,,,,,,
257.2,,,,,,,,
257.3,,,,,,,,
257.4,,,,,,,,
257.5,,,,,,,,
257.6,,,,,,,,
257.7,,,,,,,,
257.8,,,,,,,,
257.9,,,,,,,,
258.0,,,,,,,,
258.1,,,,,,,,
258.2,,,,,,,,
258.3,,,,,,,,
258.4,,,,,,,,
258.5,,,,,,,,
258.6,,,,,,,,
258.7,,,,,,,,
258.8,,,,,,,,
258.9,,,,,,,,
259.0,,,,,,,,
259.1,-1.4616346973549748,0.1762606041564291,-0.9305730343746073,-0.9838495404911844,0.4011792384823496,0.6525437669879602,0.2351266896827622,0.7113355621128622
259.2,,,,,,,,
259.3,,,,,,,,
259.4,,,,,,,,
259.5,,,,,,,,
259.6,,,,,,,,
259.7,,,,,,,,
259.8,,,,,,,,
259.9,,,,,,,,
260.0,,,,,,,,
260.1,,,,,,,,
260.2,,,,,,,,
260.3,,,,,,,,
260.4,,,,,,,,
260.5,,,,,,,,
260.6,,,,,,,,
260.7,,,,,,,,
260.8,,,,,,,,
260.9,,,,,,,,
261.0,,,,,,,,
261.1,,,,,,,,
261.2,,,,,,,,
261.3,,,,,,,,
261.4,,,,,,,,
261.5,,,,,,,,
261.6,,,,,,,,
261.7,,,,,,,,
261.8,,,,,,,,
261.9,,,,,,,,
262.0,,,,,,,,
262.1,,,,,,,,
262.2,,,,,,,,
262.3,,,,,,,,
262.4,,,,,,,,
262.5,,,,,,,,
262.6,,,,,,,,
262.7,,,,,,,,
262.8,,,,,,,,
262.9,,,,,,,,
263.0,,,,,,,,
263.1,,,,,,,,
263.2,,,,,,,,
263.3,,,,,,,,
263.4,,,,,,,,
263.5,,,,,,,,
263.6,,,,,,,,
263.7,,,,,,,,
263.8,,,,,,,,
263.9,,,,,,,,
264.0,,,,,,,,
264.1,,,,,,,,
264.2,,,,,,,,
264.3,,,,,,,,
264.4,,,,,,,,
264.5,,,,,,,,
264.6,,,,,,,,
264.7,,,,,,,,
264.8,,,,,,,,
264.9,,,,,,,,
265.0,,,,,,,,
265.1,-0.720370219757093,1.9656731296110657,-2.069371168872748,0.2186911117334242,-1.0631469667941758,1.0824207746546606,2.865255767331509,-0.6227707167800188
265.2,,,,,,,,
265.3,,,,,,,,
265.4,,,,,,,,
265.5,,,,,,,,
265.6,,,,,,,,
265.7,,,,,,,,
265.8,,,,,,,,
265.9,,,,,,,,
266.0,,,,,,,,
266.1,,,,,,,,
266.2,,,,,,,,
266.3,,,,,,,,
266.4,,,,,,,,
266.5,,,,,,,,
266.6,,,,,,,,
266.7,,,,,,,,
266.8,,,,,,,,
266.9,,,,,,,,
267.0,,,,,,,,
267.1,,,,,,,,
267.2,,,,,,,,
267.3,,,,,,,,
267.4,,,,,,,,
267.5,,,,,,,,
267.6,,,,,,,,
267.7,,,,,,,,
267.8,,,,,,,,
267.9,,,,,,,,
268.0,,,,,,,,
268.1,,,,,,,,
268.2,,,,,,,,
268.3,,,,,,,,
268.4,,,,,,,,
268.5,,,,,,,,
268.6,,,,,,,,
268.7,,,,,,,,
268.8,0.7136952596850293,0.6040936231666758,-0.0533937576147204,0.7367103304027562,-0.6214123286334982,-0.025145027189779,0.6289977827183225,-0.4921083370961603
268.9,,,,,,,,
269.0,,,,,,,,
269.1,,,,,,,,
269.2,,,,,,,,
269.3,,,,,,,,
269.4,,,,,,,,
269.5,,,,,,,,
269.6,,,,,,,,
269.7,,,,,,,,
269.8,,,,,,,,
269.9,,,,,,,,
270.0,,,,,,,,
270.1,,,,,,,,
270.2,,,,,,,,
270.3,,,,,,,,
270.4,,,,,,,,
270.5,,,,,,,,
270.6,,,,,,,,
270.7,,,,,,,,
270.8,,,,,,,,
270.9,,,,,,,,
271.0,,,,,,,,
271.1,,,,,,,,
271.2,,,,,,,,
271.3,,,,,,,,
271.4,,,,,,,,
271.5,,,,,,,,
271.6,,,,,,,,
271.7,,,,,,,,
271.8,,,,,,,,
271.9,,,,,,,,
272.0,,,,,,,,
272.1,,,,,,,,
272.2,,,,,,,,
272.3,,,,,,,,
272.4,,,,,,,,
272.5,,,,,,,,
272.6,,,,,,,,
272.7,,,,,,,,
272.8,,,,,,,,
272.9,,,,,,,,
272.95,1.2203416278404065,-1.0457769141153508,0.0218444437966768,1.2182724589889804,-0.9804803532355836,-0.6451223665402871,-1.0657782229076052,-0.0963343195920169
273.0,,,,,,,,
273.1,,,,,,,,
273.2,,,,,,,,
273.3,,,,,,,,
273.4,,,,,,,,
273.5,,,,,,,,
273.6,,,,,,,,
273.7,,,,,,,,
273.8,,,,,,,,
273.9,,,,,,,,
274.0,,,,,,,,
274.1,,,,,,,,
274.2,,,,,,,,
274.3,,,,,,,,
274.4,,,,,,,,
274.5,,,,,,,,
274.6,,,,,,,,
274.7,,,,,,,,
274.8,,,,,,,,
274.9,,,,,,,,
275.0,,,,,,,,
275.1,,,,,,,,
275.2,,,,,,,,
275.3,,,,,,,,
275.4,,,,,,,,
275.5,,,,,,,,
275.6,,,,,,,,
275.7,,,,,,,,
275.8,,,,,,,,
275.9,,,,,,,,
276.0,,,,,,,,
276.1,,,,,,,,
276.2,,,,,,,,
276.3,,,,,,,,
276.4,,,,,,,,
276.5,,,,,,,,
276.6,,,,,,,,
276.7,,,,,,,,
276.8,,,,,,,,
276.9,,,,,,,,
277.0,,,,,,,,
277.1,,,,,,,,
277.2,,,,,,,,
277.3,,,,,,,,
277.4,,,,,,,,
277.5,,,,,,,,
277.6,,,,,,,,
277.7,,,,,,,,
277.8,,,,,,,,
277.9,,,,,,,,
278.0,,,,,,,,
278.1,,,,,,,,
278.2,,,,,,,,
278.3,,,,,,,,
278.4,,,,,,,,
278.5,,,,,,,,
278.6,,,,,,,,
278.7,,,,,,,,
278.8,,,,,,,,
278.9,,,,,,,,
279.0,,,,,,,,
279.1,,,,,,,,
279.2,,,,,,,,
279.3,,,,,,,,
279.4,,,,,,,,
279.5,,,,,,,,
279.6,,,,,,,,
279.7,,,,,,,,
279.8,,,,,,,,
279.9,,,,,,,,
280.0,,,,,,,,
280.1,,,,,,,,
280.2,,,,,,,,
280.3,,,,,,,,
280.4,,,,,,,,
280.5,,,,,,,,
280.6,,,,,,,,
280.7,,,,,,,,
280.8,,,,,,,,
280.9,,,,,,,,
281.0,,,,,,,,
281.1,,,,,,,,
281.2,,,,,,,,
281.3,,,,,,,,
281.4,,,,,,,,
281.5,,,,,,,,
281.6,,,,,,,,
281.7,,,,,,,,
281.8,,,,,,,,
281.9,,,,,,,,
282.0,,,,,,,,
282.1,,,,,,,,
282.2,,,,,,,,
282.3,,,,,,,,
282.4,,,,,,,,
282.5,,,,,,,,
282.6,,,,,,,,
282.7,,,,,,,,
282.8,,,,,,,,
282.9,,,,,,,,
283.0,,,,,,,,
283.1,,,,,,,,
283.2,,,,,,,,
283.3,,,,,,,,
283.4,,,,,,,,
283.5,1.170179813955914,-0.0669449627976193,-0.0686290550215466,1.282866861535696,-1.0716750304377378,0.3177152334705403,-0.7198144861525383,0.9539571569046988
283.6,,,,,,,,
283.7,,,,,,,,
283.8,,,,,,,,
283.9,,,,,,,,
284.0,,,,,,,,
284.1,,,,,,,,
284.2,,,,,,,,
284.3,,,,,,,,
284.4,,,,,,,,
284.5,,,,,,,,
284.6,,,,,,,,
284.7,,,,,,,,
284.8,,,,,,,,
284.9,,,,,,,,
285.0,,,,,,,,
285.1,,,,,,,,
285.2,,,,,,,,
285.3,,,,,,,,
285.4,,,,,,,,
285.5,,,,,,,,
285.6,,,,,,,,
285.7,,,,,,,,
285.8,,,,,,,,
285.9,,,,,,,,
286.0,,,,,,,,
286.1,,,,,,,,
286.2,,,,,,,,
286.3,,,,,,,,
286.4,,,,,,,,
286.5,,,,,,,,
286.6,,,,,,,,
286.7,,,,,,,,
286.8,,,,,,,,
286.9,,,,,,,,
287.0,,,,,,,,
287.1,,,,,,,,
287.2,,,,,,,,
287.3,,,,,,,,
287.4,,,,,,,,
287.5,,,,,,,,
287.6,,,,,,,,
287.7,,,,,,,,
287.8,,,,,,,,
287.9,,,,,,,,
288.0,,,,,,,,
288.1,,,,,,,,
288.2,,,,,,,,
288.3,,,,,,,,
288.4,,,,,,,,
288.5,,,,,,,,
288.6,,,,,,,,
288.7,,,,,,,,
288.8,,,,,,,,
288.9,,,,,,,,
289.0,,,,,,,,
289.1,,,,,,,,
289.2,,,,,,,,
289.3,,,,,,,,
289.4,,,,,,,,
289.5,,,,,,,,
289.6,,,,,,,,
289.7,,,,,,,,
289.8,,,,,,,,
289.9,,,,,,,,
290.0,,,,,,,,
290.1,1.0045018779791854,-0.8681852573216273,-0.2213534887988301,1.1061188506535122,-0.9934193309176912,-0.6570322520019908,-1.0342630452551498,-0.1353951846720567
290.2,,,,,,,,
290.3,,,,,,,,
290.4,,,,,,,,
290.5,,,,,,,,
290.6,,,,,,,,
290.7,,,,,,,,
290.8,,,,,,,,
290.9,,,,,,,,
291.0,,,,,,,,
291.1,,,,,,,,
291.2,,,,,,,,
291.3,,,,,,,,
291.4,,,,,,,,
291.5,,,,,,,,
291.6,,,,,,,,
291.7,,,,,,,,
291.8,,,,,,,,
291.9,,,,,,,,
292.0,,,,,,,,
292.1,,,,,,,,
292.2,,,,,,,,
292.3,,,,,,,,
292.4,,,,,,,,
292.5,,,,,,,,
292.6,,,,,,,,
292.7,,,,,,,,
292.8,,,,,,,,
292.9,,,,,,,,
293.0,,,,,,,,
293.1,,,,,,,,
293.2,,,,,,,,
293.3,,,,,,,,
293.4,,,,,,,,
293.5,,,,,,,,
293.52,1.2008956173409124,-1.3318916246837484,-0.0384303041748426,1.2531377558395862,-1.0345988430781128,-1.2650950761144633,-1.0539941362523724,-0.9434420394889994
